icd10cm,phecode
E0821,249
E08620,249
E0922,249
E098,249
E0835,249
E083419,249
E083512,249
E093531,249
E083412,249
E0910,249
E091,249
E083521,249
E093392,249
E09341,249
E083533,249
E093492,249
E08321,249
E083413,249
E09630,249
E0962,249
E08638,249
E0937X3,249
E0937X1,249
E0901,249
E0833,249
E085,249
E083493,249
E0842,249
E083592,249
E083543,249
E0963,249
E083531,249
E08352,249
E08311,249
E0952,249
E093541,249
E093521,249
E093539,249
E093411,249
E09355,249
E088,249
E0837X2,249
E0810,249
E0861,249
E093211,249
E093419,249
E081,249
E093552,249
E09620,249
E0837,249
E083393,249
E092,249
E0959,249
E093542,249
E094,249
E08354,249
E0937X9,249
E0969,249
E093519,249
E093553,249
E08349,249
E083212,249
E093491,249
E093212,249
E093593,249
E0841,249
E0944,249
E093533,249
E093512,249
E09622,249
E083292,249
E084,249
E08331,249
E093559,249
E08622,249
E083392,249
E083293,249
E083511,249
E093311,249
E08649,249
E093523,249
E09618,249
E083542,249
E093413,249
E083319,249
E093599,249
E083532,249
E09628,249
E0862,249
E09353,249
E093543,249
E093393,249
E0961,249
E0832,249
E083539,249
E083391,249
E09329,249
E090,249
E0964,249
E0829,249
E0852,249
E093493,249
E093532,249
E0937X2,249
E0843,249
E093522,249
E08641,249
E093312,249
E0943,249
E093319,249
E0949,249
E093513,249
E083312,249
E0942,249
E083549,249
E08,249
E083,249
E0940,249
E093299,249
E83110,275.11
E8311,275.11
G9349,348.8
I6783,348.8
G9340,348.8
G9341,348.8
G934,348.8
I018,394.4
I01,394.4
I09,394.4
I099,394.4
I019,394.4
I020,394.4
K1123,527.2
K1120,527.2
K112,527.2
K1121,527.2
K1122,527.2
I720,442.8
I721,442.8
I722,442.8
I728,442.8
I726,442.8
J969,509.2
R0603,509.2
J80,509.2
M897,731
M89771,731
M89451,731
M89439,731
M89721,731
M90561,731
M89742,731
M9089,731
M90872,731
M89469,731
M90832,731
M90811,731
M8976,731
M90549,731
M90569,731
M8942,731
M90579,731
M89759,731
M90861,731
M8943,731
M89712,731
M90869,731
M90859,731
M89459,731
M89461,731
M9054,731
M908,731
M89722,731
M90851,731
M90839,731
M90812,731
M89741,731
M89462,731
M89772,731
M8978,731
M90821,731
M90529,731
M90571,731
M89752,731
M8974,731
M89412,731
M90829,731
M8945,731
M89452,731
M90531,731
M90842,731
M9080,731
M90572,731
M90512,731
M89441,731
M90522,731
M9081,731
M89431,731
M9051,731
M89421,731
M9057,731
M90552,731
M90521,731
M8970,731
M90551,731
M9053,731
M89472,731
M894,731
M8941,731
M89739,731
M89769,731
M9056,731
M89449,731
M8940,731
M8949,731
M9083,731
M9059,731
M90559,731
M90831,731
M90542,731
M8971,731
M90541,731
M89432,731
M90532,731
M90852,731
M89731,731
M8975,731
M89719,731
M89419,731
M8979,731
M89761,731
M90819,731
M9082,731
M89411,731
M9050,731
M90841,731
M89429,731
M89749,731
M9058,731
M9087,731
M8944,731
M89422,731
M90822,731
M90871,731
M90539,731
M89479,731
M89732,731
M89729,731
M9052,731
M90879,731
M89779,731
M90862,731
M9084,731
M9055,731
M8977,731
M8947,731
M89471,731
M90562,731
M89762,731
M89711,731
M8973,731
M8946,731
M90519,731
M8948,731
M9086,731
M90511,731
M9085,731
M9088,731
M89442,731
M90849,731
M8972,731
M89751,731
Q555,751.12
Q5320,751.12
Q542,751.12
Q5302,751.12
Z87710,751.12
Q5564,751.12
Q556,751.12
Q5312,751.12
Q53112,751.12
Q5569,751.12
Q5323,751.12
Q5311,751.12
Q5313,751.12
Q540,751.12
Q541,751.12
Q5301,751.12
Q640,751.12
Q5300,751.12
Q53,751.12
Q5321,751.12
Q543,751.12
Q5561,751.12
Q54,751.12
Q532,751.12
Q544,751.12
Q531,751.12
Q530,751.12
Q53111,751.12
Q5562,751.12
Q548,751.12
Q539,751.12
Q5563,751.12
Q53212,751.12
Q5522,751.12
Q549,751.12
Q53211,751.12
Q5322,751.12
Q5310,751.12
E010,240
E040,240
E012,240
E103541,250.13
E103533,250.13
E10339,250.13
E103219,250.13
E10321,250.13
E103521,250.13
E1037X9,250.13
E103592,250.13
E1035,250.13
E1032,250.13
E10359,250.13
E103213,250.13
E103,250.13
E103499,250.13
E103399,250.13
E103211,250.13
E103523,250.13
E103292,250.13
E1034,250.13
E103522,250.13
E10355,250.13
E103391,250.13
E10351,250.13
E103513,250.13
E10354,250.13
E10353,250.13
E103549,250.13
E103553,250.13
E103392,250.13
E1037X2,250.13
E103313,250.13
E103412,250.13
E103511,250.13
E10352,250.13
E10319,250.13
E103413,250.13
E103551,250.13
E103599,250.13
E10311,250.13
E1039,250.13
E103532,250.13
E10331,250.13
E1037X1,250.13
E103529,250.13
E103291,250.13
E10329,250.13
E10349,250.13
E103319,250.13
E103542,250.13
E103493,250.13
E103491,250.13
E103293,250.13
E1031,250.13
E103559,250.13
E103393,250.13
E103311,250.13
E103411,250.13
E103531,250.13
E103591,250.13
E103299,250.13
E103492,250.13
E103519,250.13
E103593,250.13
E1037X3,250.13
E103212,250.13
E103512,250.13
E1037,250.13
E103419,250.13
E103539,250.13
E1033,250.13
E10341,250.13
E103312,250.13
E103552,250.13
E103543,250.13
E11354,250.23
E113399,250.23
E113549,250.23
E113319,250.23
E113493,250.23
E113599,250.23
E113559,250.23
E11339,250.23
E11351,250.23
E113391,250.23
E113543,250.23
E11353,250.23
E113,250.23
E113291,250.23
E113542,250.23
E113593,250.23
E113499,250.23
E11319,250.23
E113313,250.23
E113541,250.23
E1131,250.23
E1132,250.23
E113533,250.23
E11311,250.23
E113212,250.23
E1137X9,250.23
E11331,250.23
E113392,250.23
E11341,250.23
E113529,250.23
E113531,250.23
E113591,250.23
E113491,250.23
E113311,250.23
E113511,250.23
E113551,250.23
E11359,250.23
E1137X1,250.23
E1137,250.23
E113552,250.23
E1137X2,250.23
E113292,250.23
E113492,250.23
E11321,250.23
E11329,250.23
E113522,250.23
E113523,250.23
E113299,250.23
E113411,250.23
E113539,250.23
E1137X3,250.23
E113413,250.23
E113519,250.23
E113412,250.23
E1133,250.23
E113592,250.23
E1139,250.23
E113293,250.23
E113211,250.23
E11349,250.23
E113553,250.23
E113213,250.23
E113532,250.23
E113393,250.23
E1135,250.23
E113513,250.23
E113521,250.23
E113312,250.23
E1134,250.23
E113512,250.23
E11355,250.23
E11352,250.23
E113219,250.23
E113419,250.23
G244,333.4
G240,333.4
G242,333.4
G249,333.4
G248,333.4
G245,333.4
G2401,333.4
G803,333.4
G2402,333.4
G2409,333.4
G241,333.4
G243,333.4
H01136,371.33
H01149,371.33
H01141,371.33
H0114,371.33
H0113,371.33
H01146,371.33
H01135,371.33
H01142,371.33
H01145,371.33
H01131,371.33
H01134,371.33
H01133,371.33
H01132,371.33
H01143,371.33
H01139,371.33
H011,371.33
H01144,371.33
R2689,350.2
R261,350.2
R260,350.2
R2681,350.2
R269,350.2
R268,350.2
K225,530.6
M206,735.2
M203,735.2
M2030,735.2
M205X1,735.2
M2062,735.2
M205X2,735.2
M2061,735.2
M205X,735.2
M2060,735.2
M2032,735.2
M205X9,735.2
M205,735.2
M2031,735.2
A4101,038.2
A4102,038.2
A403,038.2
A227,038.2
A410,038.2
C248,159.3
C249,159.3
C240,159.3
C23,159.3
C241,159.3
C24,159.3
C8334,202.22
C8338,202.22
C8398,202.22
C8336,202.22
C8331,202.22
C8337,202.22
C8388,202.22
C8332,202.22
C8339,202.22
C8333,202.22
C8308,202.22
C8330,202.22
C8335,202.22
M314,446.7
D4701,448
I780,448
I788,448
I78,448
I789,448
S81019S,871
S51011,871
S41019S,871
S41051A,871
S71119D,871
S61521,871
S91032,871
S91021,871
S61501,871
S51852D,871
S81801,871
S91019A,871
S8101,871
S41001S,871
S71131A,871
S51802D,871
S71151A,871
S61522D,871
S91002,871
S61512,871
S71141S,871
S51011S,871
S71112,871
S61511,871
S51042A,871
S51829A,871
S51839,871
S61551D,871
S51851,871
S51052,871
S81851S,871
S61539D,871
S41051D,871
S41001A,871
S81022,871
S81819,871
S41041D,871
S41041S,871
S81049S,871
S51022S,871
S41149A,871
S81832S,871
S71012D,871
S81011A,871
S81001S,871
S51021,871
S81051D,871
S51042S,871
S81839,871
S8103,871
S81811D,871
S91059S,871
S41132A,871
S51059A,871
S41131,871
S51052S,871
S6155,871
S8104,871
S81839S,871
S5105,871
S518,871
S51812,871
S71041D,871
S81821,871
S71101S,871
S61549D,871
S81052A,871
S71102D,871
S81029,871
S71042D,871
S71031A,871
S41122,871
S61501D,871
S71131D,871
S81821D,871
S51042,871
S81812S,871
S91032S,871
S81821S,871
S7114,871
S51841S,871
S51809,871
S91019S,871
S51852A,871
S41109A,871
S41152D,871
S71042S,871
S41102D,871
S51032S,871
S91011A,871
S71001D,871
S81022A,871
S4104,871
S81859D,871
S71009D,871
S71142D,871
S51822D,871
S61551A,871
S91002D,871
S71042A,871
S71011,871
S91029A,871
S41121A,871
S41021,871
S41029A,871
S51002A,871
S41149D,871
S51842A,871
S5180,871
S41051,871
S41041A,871
S51829S,871
S61522S,871
S71102S,871
S81832A,871
S71032A,871
S41021S,871
S41101A,871
S71109A,871
S71112A,871
S81809A,871
S81839A,871
S71029D,871
S91009S,871
S91001,871
S81852A,871
S71131,871
S71049D,871
S81052S,871
S81851A,871
S71031,871
S81009D,871
S61552A,871
S81059D,871
S41022S,871
S51009,871
S71149A,871
S81009,871
S818,871
S8180,871
S81852,871
S71059,871
S51832A,871
S91012D,871
S91029D,871
S81052D,871
S81829A,871
S61509A,871
S71021A,871
S41151S,871
S71119S,871
S91049A,871
S61549,871
S81042S,871
S51821,871
S61532,871
S81851,871
S51839D,871
S71159A,871
S91002A,871
S61531A,871
S41119S,871
S91041,871
S81801A,871
S91019,871
S51029S,871
S81001,871
S5184,871
S61511A,871
S41049,871
S81039S,871
S61539S,871
S91042S,871
S51831S,871
S61502S,871
S51022A,871
S81021,871
S5185,871
S51809D,871
S51041D,871
S71109S,871
S81829S,871
S51801,871
S61509S,871
S71159S,871
S71142,871
S51041,871
S81831S,871
S71022D,871
S41159D,871
S615,871
S51049D,871
S51031A,871
S51042D,871
S81859,871
S41049S,871
S81849,871
S810,871
S61551,871
S51809A,871
S71031S,871
S61519,871
S51831,871
S91032D,871
S41101D,871
S41039,871
S51001A,871
S71139,871
S81002,871
S81812A,871
S51839S,871
S61501A,871
S71111S,871
S41119A,871
S81839D,871
S91039,871
S41021D,871
S91032A,871
S71132S,871
S81032D,871
S41022,871
S71052D,871
S4114,871
S51052D,871
S61541A,871
S61529S,871
S81851D,871
S41142,871
S51022D,871
S81041A,871
S51859A,871
S71052,871
S71011S,871
S71032D,871
S51802,871
S71101A,871
S41101,871
S71109,871
S71159,871
S71102A,871
S91012A,871
S51049A,871
S51812A,871
S71111,871
S41011,871
S91031,871
S61502D,871
S6152,871
S71021,871
S91029,871
S71139D,871
S51849D,871
S71159D,871
S41132,871
S4103,871
S91031A,871
S5102,871
S71122D,871
S41039S,871
S6153,871
S61512S,871
S71051S,871
S91049S,871
S41002D,871
S71019S,871
S41059A,871
S81831A,871
S71129,871
S5181,871
S41052,871
S81042A,871
S41102A,871
S71021D,871
S9104,871
S9105,871
S51032,871
S71151D,871
S61521A,871
S51009A,871
S7115,871
S71001S,871
S81842A,871
S71041A,871
S41121D,871
S81049,871
S8105,871
S41019A,871
S41049A,871
S81831,871
S51039A,871
S41132S,871
S61522,871
S51031D,871
S51812S,871
S51829,871
S61529,871
S61532S,871
S4113,871
S81041,871
S41052A,871
S61512D,871
S81841A,871
S51009S,871
S51002,871
S81802A,871
S91011,871
S51001D,871
S51812D,871
S61511S,871
S71031D,871
S51019S,871
S51029D,871
S81809S,871
S51032D,871
S71049,871
S41111S,871
S51,871
S91021A,871
S61531D,871
S61531,871
S71012S,871
S41002A,871
S41109,871
S41109D,871
S71051,871
S51801S,871
S81002D,871
S91039D,871
S91011S,871
S7112,871
S71022S,871
S61529A,871
S41151D,871
S51039D,871
S51041A,871
S41112A,871
S51049,871
S41152,871
S41111,871
S41012D,871
S41141A,871
S81831D,871
S91052,871
S51012A,871
S81041D,871
S71122,871
S41031A,871
S51819A,871
S81002A,871
S81019A,871
S71139A,871
S71111A,871
S41041,871
S81041S,871
S71041,871
S51041S,871
S81021D,871
S91029S,871
S51822A,871
S8184,871
S7102,871
S81011,871
S51011D,871
S81031A,871
S4110,871
S5182,871
S4115,871
S71139S,871
S61549S,871
S71052S,871
S41132D,871
S61552S,871
S81022S,871
S7110,871
S71101D,871
S4112,871
S41032S,871
S91051S,871
S71131S,871
S71039D,871
S41002S,871
S51809S,871
S81829,871
S51822,871
S81029A,871
S81012,871
S411,871
S81841D,871
S41131A,871
S61559D,871
S61511D,871
S710,871
S51831D,871
S41002,871
S81001D,871
S711,871
S51049S,871
S4100,871
S81031,871
S51029A,871
S71012,871
S51841D,871
S6150,871
S81852S,871
S51841,871
S71009,871
S6154,871
S61521D,871
S81832D,871
S91001S,871
S51802A,871
S51842,871
S41059S,871
S91022S,871
S41141,871
S91052S,871
S71149,871
S71002S,871
S41031,871
S81,871
S61502A,871
S81022D,871
S71059D,871
S91022D,871
S81849S,871
S81819S,871
S91051A,871
S81841,871
S7105,871
S71121A,871
S51821S,871
S8183,871
S71002A,871
S41112D,871
S81819D,871
S71039S,871
S51851A,871
S71122S,871
S41042,871
S81011D,871
S81812,871
S41052S,871
S81029D,871
S81811S,871
S71029A,871
S6151,871
S51039,871
S81822,871
S71002,871
S61502,871
S61509,871
S41,871
S61509D,871
S41122S,871
S81059A,871
S61559A,871
S41012S,871
S81059,871
S41112,871
S61512A,871
S41102S,871
S51039S,871
S41022A,871
S71129S,871
S81012S,871
S51801D,871
S41039A,871
S71112S,871
S41019,871
S91022A,871
S41112S,871
S41131S,871
S71152D,871
S41012,871
S41121,871
S61551S,871
S91059D,871
S61541,871
S8102,871
S71132,871
S41009,871
S81042,871
S81019D,871
S71151,871
S41119D,871
S81852D,871
S71132D,871
S71149D,871
S51849S,871
S51802S,871
S51821D,871
S51849,871
S91019D,871
S5103,871
S91041A,871
S51859,871
S81039D,871
S41021A,871
S81822S,871
S41149S,871
S51019D,871
S81032S,871
S41142D,871
S81059S,871
S61501S,871
S51829D,871
S71059A,871
S41131D,871
S61542,871
S41142S,871
S51822S,871
S61559,871
S41129,871
S71121,871
S51859D,871
S61552,871
S51852,871
S51002S,871
S81012D,871
S41141S,871
S71052A,871
S41019D,871
S81032,871
S91011D,871
S41129A,871
S61542S,871
S51012S,871
S51811S,871
S91001A,871
S91022,871
S71,871
S41139D,871
S81849D,871
S51019,871
S41009S,871
S61542D,871
S51059,871
S41011A,871
S71122A,871
S91009A,871
S51059S,871
S71121D,871
S91042A,871
S8182,871
S71049A,871
S61531S,871
S81842,871
S61549A,871
S41139,871
S4101,871
S41121S,871
S81802D,871
S41011D,871
S81049A,871
S51839A,871
S71119,871
S41129D,871
S91031S,871
S81859A,871
S51832,871
S71051D,871
S81809,871
S71059S,871
S81829D,871
S51811A,871
S81051,871
S71041S,871
S51011A,871
S51029,871
S91059A,871
S41001,871
S71109D,871
S71039,871
S51012,871
S91001D,871
S51851D,871
S61519S,871
S91051,871
S7100,871
S8185,871
S71152A,871
S61532D,871
S71142S,871
S61529D,871
S71152S,871
S41032A,871
S61522A,871
S71051A,871
S51019A,871
S7101,871
S81051S,871
S41042A,871
S71152,871
S91041S,871
S91012S,871
S51832S,871
S51831A,871
S71019,871
S7111,871
S81821A,871
S41151,871
S91042D,871
S71029,871
S91039A,871
S61542A,871
S7113,871
S61539A,871
S9103,871
S71151S,871
S71002D,871
S41111A,871
S91059,871
S61559S,871
S81841S,871
S81031D,871
S61539,871
S41151A,871
S51021D,871
S4105,871
S81001A,871
S71121S,871
S71011D,871
S81012A,871
S71011A,871
S41051S,871
S81842S,871
S51021A,871
S71141A,871
S71021S,871
S41031D,871
S81832,871
S41152A,871
S510,871
S41111D,871
S81042D,871
S71141,871
S81009S,871
S51801A,871
S81011S,871
S61519D,871
S91049D,871
S91052D,871
S61519A,871
S71112D,871
S71132A,871
S71049S,871
S41011S,871
S5101,871
S71001A,871
S41122D,871
S41139S,871
S81802S,871
S41142A,871
S91039S,871
S51051S,871
S51842D,871
S51859S,871
S41152S,871
S41012A,871
S61532A,871
S9100,871
S91012,871
S81811,871
S51001S,871
S81822D,871
S41029D,871
S71022,871
S71042,871
S8100,871
S51009D,871
S5104,871
S51811D,871
S71129A,871
S81822A,871
S51841A,871
S81842D,871
S71129D,871
S410,871
S81811A,871
S41159A,871
S51842S,871
S9102,871
S51849A,871
S71019D,871
S4111,871
S71039A,871
S81021S,871
S91051D,871
S81039A,871
S41009D,871
S71032,871
S51051A,871
S91021S,871
S41022D,871
S9101,871
S81812D,871
S71009A,871
S41119,871
S81039,871
S7104,871
S81052,871
S71022A,871
S81029S,871
S91009D,871
S71149S,871
S51022,871
S81809D,871
S51032A,871
S51052A,871
S41052D,871
S41059,871
S71001,871
S51031S,871
S61552D,871
S81802,871
S41109S,871
S41042S,871
S81031S,871
S4102,871
S41101S,871
S91031D,871
S51001,871
S41042D,871
S41149,871
S91049,871
S41009A,871
S51819S,871
S41029,871
S41159S,871
S51059D,871
S91041D,871
S41031S,871
S81849A,871
S81049D,871
S8181,871
S41141D,871
S41032,871
S81859S,871
S51851S,871
S41102,871
S5100,871
S91052A,871
S71119A,871
S81051A,871
S91002S,871
S81009A,871
S51051D,871
S71101,871
S71019A,871
S910,871
S51832D,871
S71111D,871
S71032S,871
S7103,871
S51819D,871
S91042,871
S81801S,871
S61541S,871
S51852S,871
S81032A,871
S81002S,871
S71029S,871
S5183,871
S51031,871
S71142A,871
S51002D,871
S61521S,871
S51811,871
S71141D,871
S41129S,871
S51051,871
S71102,871
S41139A,871
S81019,871
S41039D,871
S41059D,871
S51819,871
S71009S,871
S51012D,871
S51821A,871
S41032D,871
S61541D,871
S51021S,871
S41122A,871
S71012A,871
S41049D,871
S41159,871
S41029S,871
S41001D,871
S91021D,871
S81021A,871
S91009,871
S81819A,871
S81801D,871
D690,287.2
H3562,362.8
H3561,362.8
H356,362.8
H3560,362.8
H3582,362.8
H3563,362.8
H18429,364.4
H1883,364.4
H1845,364.4
H184,364.4
H18441,364.4
H18421,364.4
H18463,364.4
H1846,364.4
H1844,364.4
H18462,364.4
H1842,364.4
H18411,364.4
H1849,364.4
H18452,364.4
H18419,364.4
H18423,364.4
H18459,364.4
H18412,364.4
H1841,364.4
H18413,364.4
H1843,364.4
H18469,364.4
H18422,364.4
H18832,364.4
H18461,364.4
H18449,364.4
H18831,364.4
H18839,364.4
H1840,364.4
H18451,364.4
H18453,364.4
H18442,364.4
H18833,364.4
H18443,364.4
I5082,428.2
I5081,428.2
I508,428.2
I5084,428.2
I50810,428.2
I50812,428.2
I5083,428.2
I5089,428.2
I50814,428.2
I50,428.2
I50811,428.2
I501,428.2
I50813,428.2
H524,367.4
R832,346.3
R833,346.3
R836,346.3
R831,346.3
R835,346.3
R834,346.3
R838,346.3
R839,346.3
R830,346.3
R83,346.3
N320,596.1
Z137,1010.3
Z13,1010.3
Z130,1010.3
Z1385,1010.3
Z134,1010.3
Z13820,1010.3
Z1388,1010.3
Z139,1010.3
Z1382,1010.3
Z1384,1010.3
Z1322,1010.3
Z13858,1010.3
Z13811,1010.3
Z13228,1010.3
Z1371,1010.3
Z13850,1010.3
Z136,1010.3
Z131,1010.3
Z1329,1010.3
Z13220,1010.3
Z1321,1010.3
Z1381,1010.3
Z138,1010.3
Z132,1010.3
Z13810,1010.3
Z1389,1010.3
Z13828,1010.3
Z135,1010.3
Z1383,1010.3
Z13818,1010.3
Z1379,1010.3
C689,189.4
C688,189.4
C68,189.4
C66,189.4
C680,189.4
C661,189.4
C681,189.4
C662,189.4
C669,189.4
I442,426.24
K050,523.1
K06021,523.1
K0500,523.1
K06012,523.1
K06020,523.1
K06010,523.1
K06022,523.1
K0601,523.1
K0501,523.1
K0510,523.1
K060,523.1
K06011,523.1
K0602,523.1
K06013,523.1
K06023,523.1
K0511,523.1
K051,523.1
N8502,621
N8501,621
N850,621
N8500,621
Z4589,1010
Z5111,1010
Z03818,1010
Z482,1010
R85615,1010
Z41,1010
Z45320,1010
Z0141,1010
Z022,1010
Z003,1010
Z52810,1010
Z48815,1010
R854,1010
Z0001,1010
Z4732,1010
Z18,1010
Z0573,1010
Z466,1010
R7611,1010
Z0442,1010
Z050,1010
Z44121,1010
Z00110,1010
Z01811,1010
Z428,1010
Z0011,1010
R891,1010
Z5221,1010
Z481,1010
Z48290,1010
Z0375,1010
R894,1010
Z011,1010
Z038,1010
Z0182,1010
Z6740,1010
Z48813,1010
R85616,1010
Z051,1010
Z0131,1010
Z0112,1010
Z0183,1010
R872,1010
Z5181,1010
Z4931,1010
Z6835,1010
Z0373,1010
R87615,1010
R761,1010
Z4531,1010
Z6854,1010
Z4681,1010
R7612,1010
Z01,1010
Z45,1010
Z449,1010
Z0189,1010
Z5112,1010
Z436,1010
Z44119,1010
Z008,1010
R874,1010
Z4823,1010
Z1881,1010
Z518,1010
Z6821,1010
R897,1010
R895,1010
Z6826,1010
Z480,1010
Z0111,1010
R877,1010
Z44019,1010
Z4001,1010
Z1839,1010
R850,1010
Z6828,1010
Z48811,1010
Z0184,1010
Z409,1010
Z523,1010
Z45321,1010
Z52098,1010
R899,1010
Z44129,1010
Z48810,1010
Z510,1010
Z460,1010
Z46,1010
Z44011,1010
R879,1010
Z054,1010
Z413,1010
Z6829,1010
Z0541,1010
Z4821,1010
Z52001,1010
Z1889,1010
Z03,1010
R896,1010
Z520,1010
Z1833,1010
Z01810,1010
Z682,1010
Z0000,1010
Z0471,1010
Z055,1010
Z191,1010
Z00111,1010
Z451,1010
Z461,1010
Z44021,1010
Z515,1010
Z530,1010
Z0121,1010
Z059,1010
Z181,1010
Z679,1010
Z5309,1010
R898,1010
Z00,1010
R855,1010
Z53,1010
Z419,1010
Z4509,1010
Z5229,1010
Z40,1010
Z511,1010
Z430,1010
Z0389,1010
Z44101,1010
Z0289,1010
Z478,1010
Z443,1010
Z6839,1010
Z058,1010
Z04,1010
Z493,1010
Z0543,1010
R8569,1010
Z0130,1010
Z683,1010
Z412,1010
Z45819,1010
Z042,1010
Z44029,1010
Z4689,1010
Z4802,1010
Z0542,1010
Z6710,1010
Z48814,1010
Z006,1010
Z5201,1010
Z5331,1010
Z01411,1010
Z013,1010
R787,1010
Z52018,1010
Z45328,1010
Z1801,1010
Z170,1010
Z6830,1010
Z1812,1010
R840,1010
Z17,1010
Z4803,1010
Z421,1010
Z4782,1010
Z465,1010
R873,1010
O99825,1010
Z6822,1010
Z5301,1010
Z4420,1010
R871,1010
Z432,1010
Z4000,1010
Z5332,1010
Z6833,1010
R890,1010
Z029,1010
Z52011,1010
Z037,1010
Z010,1010
Z09,1010
Z6851,1010
Z674,1010
Z08,1010
Z472,1010
Z0472,1010
Z52090,1010
R89,1010
Z4421,1010
Z4659,1010
Z6838,1010
Z6852,1010
Z5333,1010
Z448,1010
Z025,1010
Z00129,1010
R846,1010
Z52811,1010
Z437,1010
Z1831,1010
Z6831,1010
Z041,1010
Z434,1010
Z44001,1010
Z4401,1010
R94,1010
Z6731,1010
Z488,1010
Z533,1010
Z44109,1010
Z441,1010
Z0120,1010
Z4789,1010
R845,1010
Z4800,1010
Z52812,1010
Z5219,1010
Z433,1010
Z1832,1010
Z52008,1010
Z4902,1010
Z4532,1010
Z002,1010
Z007,1010
Z48298,1010
Z4002,1010
Z171,1010
Z189,1010
R893,1010
Z1883,1010
Z5289,1010
R842,1010
Z431,1010
Z4411,1010
Z450,1010
R870,1010
R841,1010
R843,1010
Z52000,1010
Z5211,1010
Z454,1010
Z463,1010
Z03810,1010
Z4801,1010
Z4889,1010
Z400,1010
Z529,1010
Z4582,1010
Z48812,1010
Z021,1010
Z6741,1010
Z0142,1010
Z4901,1010
Z0101,1010
R853,1010
Z516,1010
Z44,1010
Z48280,1010
Z6721,1010
Z01419,1010
Z0441,1010
Z5339,1010
Z4651,1010
Z524,1010
Z458,1010
Z000,1010
Z4731,1010
Z52819,1010
Z6836,1010
Z418,1010
Z471,1010
Z0371,1010
Z020,1010
Z1809,1010
Z0374,1010
Z036,1010
Z48817,1010
Z018,1010
R857,1010
Z6823,1010
Z4410,1010
Z4003,1010
Z522,1010
Z0372,1010
Z45018,1010
Z673,1010
Z0379,1010
Z48816,1010
Z47,1010
Z01118,1010
Z024,1010
R876,1010
Z411,1010
Z4541,1010
Z453,1010
Z42,1010
R851,1010
Z4502,1010
Z6720,1010
Z6711,1010
Z68,1010
Z4549,1010
Z02,1010
Z681,1010
Z462,1010
Z4828,1010
Z469,1010
Z188,1010
Z192,1010
Z49,1010
Z5321,1010
Z5329,1010
Z4932,1010
Z4822,1010
Z4542,1010
Z0012,1010
Z48288,1010
R847,1010
Z01818,1010
Z001,1010
Z049,1010
Z056,1010
Z0279,1010
Z44009,1010
Z52813,1010
Z6791,1010
Z473,1010
R888,1010
Z67,1010
Z6837,1010
Z44022,1010
Z526,1010
Z5220,1010
R849,1010
Z044,1010
Z4829,1010
Z0070,1010
Z45811,1010
Z6790,1010
Z052,1010
R87625,1010
Z44122,1010
Z4682,1010
Z5281,1010
Z4430,1010
O99824,1010
Z525,1010
Z459,1010
Z672,1010
Z408,1010
Z6820,1010
Z538,1010
Z6832,1010
R875,1010
Z6834,1010
R8589,1010
Z5209,1010
Z183,1010
Z182,1010
Z0281,1010
Z452,1010
Z5189,1010
R9089,1010
Z6827,1010
Z026,1010
R87616,1010
Z44012,1010
Z0110,1010
Z439,1010
Z047,1010
Z0282,1010
Z048,1010
Z00121,1010
Z4501,1010
Z44002,1010
Z0381,1010
R844,1010
R859,1010
Z66,1010
Z44112,1010
Z180,1010
Z45010,1010
Z4400,1010
Z483,1010
Z468,1010
R852,1010
Z43,1010
R8789,1010
R8769,1010
Z0283,1010
Z028,1010
Z52,1010
Z01812,1010
Z1811,1010
Z4581,1010
Z48,1010
Z6825,1010
Z0572,1010
Z6824,1010
Z046,1010
Z4009,1010
Z4402,1010
Z012,1010
Z671,1010
Z0100,1010
Z52091,1010
Z023,1010
Z0181,1010
Z5200,1010
Z539,1010
O99820,1010
Z05,1010
Z532,1010
Z435,1010
Z52010,1010
Z442,1010
Z6730,1010
Z440,1010
B18,1010
Z19,1010
R892,1010
Z4733,1010
Z0571,1010
Z4412,1010
Z014,1010
Z4781,1010
Z438,1010
Z053,1010
Z0071,1010
Z043,1010
Z6853,1010
Z4432,1010
Z44111,1010
Z5210,1010
Z4431,1010
Z01110,1010
Z4422,1010
Z528,1010
Z51,1010
Z057,1010
Z531,1010
Z44102,1010
Z0271,1010
Z4824,1010
Z521,1010
Z490,1010
Z4881,1010
